Application id,income,age,employment,loan amount,previous default,debt,credit history,creditworthiness
APP08627,118943,28,Employed,18645,No,72064,Good,Yes
APP08628,53304,37,Employed,61576,No,26397,Good,Yes
APP08629,74712,63,Employed,66418,Yes,8420,Poor,No
APP08630,85719,51,Self-Employed,45334,No,52035,Good,Yes
APP08631,172195,54,Employed,70706,No,75810,Average,Yes
APP08632,64039,26,Unemployed,75935,Yes,41131,Poor,No
APP08633,37504,42,Employed,79391,No,37159,Poor,No
APP08634,87875,34,Employed,52718,No,69252,Average,Yes
APP08635,138923,23,Employed,80206,No,34543,Average,Yes
APP08636,51894,32,Employed,7420,Yes,54793,Poor,No
APP08637,87604,56,Self-Employed,69638,No,31703,Poor,No
APP08638,104300,32,Self-Employed,27385,No,30794,Good,Yes
APP08639,94824,65,Employed,30699,No,15837,Poor,Yes
APP08640,63488,22,Employed,13674,No,7988,Average,Yes
APP08641,43817,22,Unemployed,23277,Yes,70928,Good,No
APP08642,57845,35,Employed,99241,No,15316,Good,Yes
APP08643,73752,43,Self-Employed,44462,No,5915,Average,Yes
APP08644,90292,49,,93138,No,47002,Good,Yes
APP08645,69729,37,Employed,20475,No,44134,Average,Yes
APP08646,50571,52,Self-Employed,24386,No,45853,Good,Yes
APP08647,77035,27,Employed,57992,No,37980,Poor,No
APP08648,88357,50,Employed,38206,No,12213,Good,Yes
APP08649,71177,48,Employed,66172,No,2652,Good,Yes
APP08650,41184,34,Employed,45094,No,4667,Poor,Yes
APP08651,55297,64,Employed,82102,Yes,75509,Good,No
APP08652,91915,50,Self-Employed,45998,No,43016,Average,Yes
APP08653,32201,37,Employed,59373,No,32578,Good,Yes
APP08654,23392,52,Employed,35502,No,33456,Poor,No
APP08655,118271,26,Employed,71884,No,52523,Good,Yes
APP08656,75526,44,Employed,67200,No,30756,Good,Yes
APP08657,78836,26,Employed,42715,No,63920,Poor,No
APP08658,36958,47,Employed,31223,No,21535,Good,Yes
APP08659,83616,38,Employed,63340,No,30013,Poor,Yes
APP08660,67912,44,Employed,94599,Yes,74865,Average,No
APP08661,29412,57,,17601,No,21562,Good,Yes
APP08662,113894,,Employed,80916,No,53265,Good,Yes
APP08663,,58,Employed,56584,No,29801,Good,Yes
APP08664,50205,54,Unemployed,54928,No,38225,Good,Yes
APP08665,50615,60,Self-Employed,96360,No,4570,Good,Yes
APP08666,24228,35,Employed,62558,No,14211,Good,Yes
APP08667,78363,31,Employed,83899,No,9051,Poor,No
APP08668,67504,42,Self-Employed,53875,No,67732,Good,Yes
APP08669,54982,44,Self-Employed,28736,No,76974,Good,Yes
APP08670,106662,21,Self-Employed,70977,No,6370,Good,Yes
APP08671,32188,38,Employed,92702,No,7071,Good,Yes
APP08672,45869,64,Employed,84917,No,44621,Average,Yes
APP08673,40929,32,Employed,23845,No,40819,Good,Yes
APP08674,52926,63,Employed,35104,No,52395,Poor,Yes
APP08675,61850,48,Employed,54104,No,59208,Average,Yes
APP08676,72810,60,Employed,59302,No,63980,Good,Yes
APP08677,51326,27,Employed,23412,No,12778,Average,Yes
APP08678,40428,43,Unemployed,26851,No,3989,Average,Yes
APP08679,128130,41,Employed,77089,No,71244,Average,Yes
APP08680,177609,54,Employed,74380,No,38094,Good,Yes
APP08681,63996,31,Self-Employed,84725,No,77728,Good,No
APP08682,42683,42,Employed,93628,No,43089,Good,Yes
APP08683,116548,62,Employed,34285,No,41292,Good,Yes
APP08684,31290,55,Employed,86662,No,50215,Good,Yes
APP08685,51609,49,Employed,68271,No,14441,Average,Yes
APP08686,43864,62,Employed,95988,No,21069,Good,Yes
APP08687,35607,48,Unemployed,30847,Yes,72559,Good,No
APP08688,52896,38,Employed,30619,No,17774,Good,Yes
APP08689,40669,34,Employed,71908,No,19405,Good,Yes
APP08690,60343,38,Employed,93199,Yes,41289,Good,No
APP08691,60738,48,Employed,83333,No,51651,Average,Yes
APP08692,45365,44,Self-Employed,74069,No,1071,Poor,No
APP08693,50786,28,Employed,41794,No,37086,Good,Yes
APP08694,54080,62,Employed,73188,No,32522,Good,Yes
APP08695,86382,65,Employed,81104,No,69384,Average,Yes
APP08696,56123,28,Employed,76562,No,67336,Good,Yes
APP08697,86961,24,Employed,69297,No,72568,Good,Yes
APP08698,78098,47,Employed,9477,No,67522,Good,Yes
APP08699,77597,56,Employed,67673,No,63150,Good,Yes
APP08700,112042,25,Unemployed,50438,No,68861,Average,No
APP08701,36256,53,Employed,96349,No,14810,Poor,No
APP08702,48493,54,Employed,62683,No,27927,Good,Yes
APP08703,132665,50,Employed,62782,No,55006,Good,Yes
APP08704,53440,28,,99435,No,73927,Good,Yes
APP08705,18000,59,Employed,13891,No,53686,Good,Yes
APP08706,54763,46,Self-Employed,31250,No,17428,Poor,Yes
APP08707,,57,Employed,67328,No,75629,Good,Yes
APP08708,18479,54,Employed,34947,No,61067,Good,Yes
APP08709,109357,27,Unemployed,37884,No,57607,Good,Yes
APP08710,43518,60,Employed,89801,No,61238,Good,Yes
APP08711,69561,48,Employed,60039,Yes,53072,Good,No
APP08712,54198,59,Employed,14772,No,2747,Good,Yes
APP08713,33602,59,Employed,34532,No,21036,Average,Yes
APP08714,,48,Employed,12226,No,76569,Good,Yes
APP08715,39392,34,Employed,57832,No,23800,Average,Yes
APP08716,97797,58,Employed,21460,No,61958,Poor,Yes
APP08717,56146,24,Employed,86426,No,34534,Poor,No
APP08718,47442,62,Self-Employed,59845,No,72695,Good,Yes
APP08719,39400,38,Self-Employed,10641,No,45056,Average,Yes
APP08720,102782,64,Employed,33583,No,50919,Average,Yes
APP08721,115959,45,Employed,63552,No,19930,Good,Yes
APP08722,102256,27,Employed,36872,No,5544,Average,Yes
APP08723,74884,58,Employed,53752,No,60768,Good,Yes
APP08724,68359,48,Employed,91389,No,6344,Average,Yes
APP08725,34715,25,Employed,38253,Yes,58022,Good,No
APP08726,53717,23,Employed,36908,Yes,44884,Average,No
APP08727,44107,64,Self-Employed,82877,No,65782,Good,Yes
APP08728,26387,51,Employed,35282,No,17256,Good,Yes
APP08729,96545,62,Unemployed,12406,Yes,43781,Good,No
APP08730,43870,40,,22190,No,49520,Good,Yes
APP08731,102773,39,Employed,95136,No,6870,Poor,No
APP08732,89222,31,Employed,93663,Yes,59376,Good,No
APP08733,77082,60,Employed,26357,No,31733,Good,Yes
APP08734,79055,23,Self-Employed,57583,No,11184,Average,Yes
APP08735,45488,43,Employed,18050,No,31578,Good,Yes
APP08736,138432,27,Employed,69094,No,8766,Good,Yes
APP08737,61176,43,,22604,No,71152,Good,Yes
APP08738,68732,27,Employed,9730,No,37084,Average,Yes
APP08739,44802,54,Unemployed,83365,No,11904,Poor,No
APP08740,39461,62,Employed,35913,Yes,20916,Average,No
APP08741,74376,39,Employed,15310,No,58247,Poor,Yes
APP08742,66170,29,Employed,84221,Yes,63101,Good,No
APP08743,42062,38,Self-Employed,77428,No,4264,Poor,No
APP08744,31408,61,Employed,69957,No,5731,Good,Yes
APP08745,33882,65,Self-Employed,91569,No,73458,Good,No
APP08746,102781,62,Self-Employed,51476,No,27148,Good,Yes
APP08747,45530,45,Self-Employed,17165,No,16273,Good,Yes
APP08748,51513,34,Employed,10828,No,10722,Average,Yes
APP08749,115238,64,Employed,35252,No,38601,Good,Yes
APP08750,36212,45,Employed,13249,No,61913,Average,Yes
APP08751,43259,39,Employed,55873,No,42168,Good,Yes
APP08752,42453,,Employed,6377,Yes,2633,Good,Yes
APP08753,124272,35,Employed,47158,No,39228,Good,Yes
APP08754,147137,36,Employed,21954,No,25621,Good,Yes
APP08755,84146,47,Employed,39985,No,54946,Poor,Yes
APP08756,85359,60,,69128,No,42357,Average,Yes
APP08757,46209,30,Employed,38342,Yes,77262,Good,No
APP08758,144119,24,Self-Employed,37427,No,48255,Good,Yes
APP08759,67681,39,Employed,99121,No,50966,Good,Yes
APP08760,88080,48,Employed,73287,No,42098,Good,Yes
APP08761,57217,41,Employed,53817,No,25569,Average,Yes
APP08762,53183,34,Unemployed,60041,No,50818,Good,No
APP08763,126813,53,Self-Employed,63917,No,27300,Good,Yes
APP08764,76495,30,Employed,7335,No,57671,Average,Yes
APP08765,115291,39,Employed,12625,No,19711,Good,Yes
APP08766,67306,50,Employed,66673,No,30045,Average,Yes
APP08767,40959,42,Employed,39625,Yes,47108,Average,No
APP08768,46147,23,Self-Employed,10267,No,50651,Good,Yes
APP08769,62845,57,Employed,33264,No,53820,Average,Yes
APP08770,45260,61,,17377,No,56325,Average,Yes
APP08771,36452,38,Employed,92050,Yes,26146,Good,No
APP08772,103026,31,Self-Employed,24278,Yes,71514,Good,No
APP08773,,22,Employed,18651,No,3365,Good,Yes
APP08774,63850,32,,64486,No,15886,Poor,No
APP08775,68553,26,Employed,54582,No,6541,Good,Yes
APP08776,46048,63,Employed,59714,No,54051,Good,Yes
APP08777,115262,60,Employed,46415,No,22620,Good,Yes
APP08778,36293,64,Employed,49381,Yes,16733,Good,Yes
APP08779,67497,49,Self-Employed,78986,No,38973,Good,Yes
APP08780,67027,50,Self-Employed,25893,Yes,49905,Good,No
APP08781,58553,22,Employed,42670,No,49920,Good,Yes
APP08782,33473,29,Employed,95993,Yes,45039,Average,No
APP08783,88785,22,Employed,23049,No,79367,Poor,No
APP08784,83841,49,Employed,32908,No,68957,Good,Yes
APP08785,44271,53,Employed,23199,Yes,19870,Poor,No
APP08786,82493,30,Employed,6947,No,60939,Good,Yes
APP08787,71026,54,Self-Employed,30634,No,45974,Average,Yes
APP08788,33719,64,Self-Employed,9414,No,6571,Good,Yes
APP08789,40857,28,Employed,19695,No,4917,Good,Yes
APP08790,100140,57,Self-Employed,39455,No,64170,Good,Yes
APP08791,68964,53,Employed,6969,No,44054,Good,Yes
APP08792,46544,26,Employed,76531,No,46135,Average,No
APP08793,40773,64,Employed,80581,No,27565,Good,Yes
APP08794,47580,60,Self-Employed,44084,No,74497,Good,Yes
APP08795,49123,65,Self-Employed,98543,Yes,57354,Poor,No
APP08796,41004,39,,69504,No,74294,Average,No
APP08797,27400,52,Employed,75654,No,8842,Good,Yes
APP08798,100218,47,Employed,23269,Yes,47115,Good,Yes
APP08799,92863,21,Employed,84557,Yes,51365,Poor,No
APP08800,33831,,Employed,94779,No,10953,Good,Yes
APP08801,63796,53,Self-Employed,27449,No,28355,Average,Yes
APP08802,39978,60,Unemployed,70214,No,17970,Average,No
APP08803,53337,52,Employed,75959,No,78772,Good,Yes
APP08804,51377,25,Self-Employed,33991,No,43930,Poor,No
APP08805,49492,37,Employed,50126,No,25906,Good,Yes
APP08806,147772,28,Employed,14266,No,53495,Average,Yes
APP08807,49215,62,Employed,21444,No,53104,Good,Yes
APP08808,41705,54,Self-Employed,10849,Yes,28439,Average,No
APP08809,42571,29,Employed,58216,No,79520,Poor,No
APP08810,95971,43,Self-Employed,64400,No,64908,Good,Yes
APP08811,28528,55,Employed,92031,No,32625,Average,No
APP08812,42571,27,Employed,56508,Yes,53145,Good,No
APP08813,115056,35,Employed,29758,No,57133,Average,Yes
APP08814,66963,40,Self-Employed,10650,No,14732,Average,Yes
APP08815,65412,45,Employed,89071,No,70375,Poor,No
APP08816,156618,23,Self-Employed,50492,No,66257,Poor,No
APP08817,67034,44,Employed,75046,No,60698,Good,Yes
APP08818,43626,54,Employed,6392,No,18591,Good,Yes
APP08819,52847,42,Self-Employed,51373,No,11764,Poor,No
APP08820,35996,31,Employed,35944,No,15263,Average,Yes
APP08821,105585,28,Self-Employed,7881,No,8348,Good,Yes
APP08822,77703,59,Employed,78689,No,75283,Good,Yes
APP08823,99517,63,Employed,53726,No,68268,Good,Yes
APP08824,103564,55,Self-Employed,36652,No,8172,Average,Yes
APP08825,,58,Self-Employed,81551,No,54560,Average,No
APP08826,39221,28,Employed,47458,No,20401,Good,Yes
APP08827,58620,57,Employed,5332,No,2365,Good,Yes
APP08828,40512,47,Employed,94723,No,24099,Average,Yes
APP08829,64623,48,Employed,29290,No,35762,Poor,Yes
APP08830,99862,60,Employed,83905,No,2583,Good,Yes
APP08831,55628,54,Employed,82559,No,26574,Poor,No
APP08832,64190,52,Self-Employed,20426,No,56328,Good,Yes
APP08833,57519,35,Self-Employed,50030,No,19046,Poor,Yes
APP08834,86105,64,Employed,8819,No,39307,Average,Yes
APP08835,44427,37,Self-Employed,38682,Yes,71119,Poor,No
APP08836,22330,53,Employed,74443,No,3243,Average,Yes
APP08837,74161,36,Employed,27522,No,63065,Good,Yes
APP08838,93585,49,Self-Employed,16127,Yes,31328,Poor,No
APP08839,73348,29,Self-Employed,53177,No,43751,Average,No
APP08840,44981,53,Employed,56014,No,19239,Good,Yes
APP08841,36003,49,Self-Employed,69204,No,46737,Good,Yes
APP08842,74954,33,Employed,77118,No,58725,Good,Yes
APP08843,63944,41,Self-Employed,71102,Yes,16921,Average,No
APP08844,56698,41,Employed,85314,Yes,28118,Average,No
APP08845,136245,25,Self-Employed,26176,No,45823,Good,Yes
APP08846,39185,30,Employed,59128,No,33926,Good,Yes
APP08847,133368,26,,39209,No,24159,Good,Yes
APP08848,60864,33,Employed,96401,Yes,36683,Good,No
APP08849,26268,21,Employed,46827,Yes,23975,Good,No
APP08850,55351,40,Self-Employed,96173,No,24848,Poor,No
APP08851,92399,28,Unemployed,78061,No,49240,Poor,No
APP08852,50911,30,Self-Employed,73254,No,38688,Good,Yes
APP08853,30898,,Employed,51699,No,54489,Good,Yes
APP08854,55719,61,Self-Employed,47121,No,67158,Good,Yes
APP08855,40797,23,Employed,55022,No,75494,Good,Yes
APP08856,74863,31,Employed,32895,Yes,12957,Poor,No
APP08857,84976,32,Self-Employed,90928,No,50469,Good,Yes
APP08858,37301,30,Employed,80461,Yes,47010,Good,No
APP08859,43673,45,Self-Employed,81133,Yes,69489,Average,No
APP08860,84338,45,Self-Employed,46150,No,71775,Good,Yes
APP08861,40767,31,Employed,11753,No,61080,Good,Yes
APP08862,36869,56,Employed,69892,No,48041,Good,Yes
APP08863,35302,59,Employed,40569,Yes,16742,Good,Yes
APP08864,70299,46,Unemployed,87691,No,22854,Good,Yes
APP08865,68956,34,Employed,79132,No,48619,Poor,No
APP08866,44103,59,Employed,18806,Yes,12008,Average,Yes
APP08867,60137,60,Employed,62163,No,15533,Poor,Yes
APP08868,119290,21,Employed,70760,No,73003,Average,Yes
APP08869,38707,24,,58973,Yes,76549,Average,No
APP08870,24930,50,Employed,53834,No,1414,Good,Yes
APP08871,73636,32,Unemployed,26647,Yes,69136,Average,No
APP08872,57092,55,Employed,27411,No,75103,Good,Yes
APP08873,43590,33,Employed,77961,No,42533,Good,Yes
APP08874,80462,51,Employed,6776,No,36463,Average,Yes
APP08875,87531,58,Unemployed,78996,No,73585,Average,No
APP08876,22212,63,Employed,55046,No,1595,Good,Yes
APP08877,44731,43,Employed,93941,No,67398,Good,Yes
APP08878,170243,24,Employed,99746,Yes,24430,Good,Yes
APP08879,78013,36,Employed,68031,No,51652,Average,Yes
APP08880,81336,27,Employed,44164,No,26533,Poor,Yes
APP08881,101712,42,Employed,50133,No,42313,Average,Yes
APP08882,60463,49,Employed,24400,No,64857,Average,Yes
APP08883,85872,31,Employed,14427,Yes,15320,Good,Yes
APP08884,82887,53,Self-Employed,59983,No,53450,Good,Yes
APP08885,76471,49,Employed,81522,No,71969,Average,Yes
APP08886,51906,59,Employed,29868,No,72183,Good,Yes
APP08887,64830,32,Employed,44867,No,71636,Good,Yes
APP08888,46043,27,Employed,57703,No,41959,Average,Yes
APP08889,60347,59,Employed,91250,Yes,61648,Poor,No
APP08890,35464,62,Employed,18170,No,36302,Good,Yes
APP08891,42038,46,Employed,27504,No,37353,Poor,No
APP08892,52842,60,Employed,92260,Yes,23424,Good,No
APP08893,39239,29,Employed,8756,No,23533,Good,Yes
APP08894,,61,Unemployed,67331,No,3988,Good,Yes
APP08895,55733,54,Unemployed,65755,Yes,42986,Poor,No
APP08896,71906,65,Self-Employed,41409,Yes,25392,Good,Yes
APP08897,91974,33,Employed,49476,No,15827,Average,Yes
APP08898,48698,56,Employed,86217,No,10615,Good,Yes
APP08899,109414,45,Self-Employed,20673,No,28413,Good,Yes
APP08900,91535,44,Employed,26999,Yes,72022,Good,Yes
APP08901,75278,64,Employed,53673,No,41796,Good,Yes
APP08902,64295,37,Employed,43926,No,44998,Good,Yes
APP08903,69266,22,Employed,59565,No,5292,Good,Yes
APP08904,102362,33,Self-Employed,92480,No,42068,Average,No
APP08905,104059,51,Self-Employed,92125,Yes,53741,Average,No
APP08906,109407,49,Self-Employed,26852,No,12907,Good,Yes
APP08907,61126,48,Self-Employed,33704,No,78701,Good,Yes
APP08908,,47,Employed,20397,No,73294,Good,Yes
APP08909,109831,,Self-Employed,93140,No,79455,Good,Yes
APP08910,45317,51,Employed,42797,No,29465,Average,Yes
APP08911,51990,60,Employed,47722,No,65962,Good,Yes
APP08912,60435,35,Employed,81251,No,26970,Poor,No
APP08913,89942,53,Self-Employed,53732,Yes,60181,Poor,No
APP08914,90574,40,Unemployed,16377,No,75879,Good,Yes
APP08915,54080,62,Employed,46596,Yes,13247,Average,No
APP08916,30431,32,Employed,64900,No,12085,Good,Yes
APP08917,,57,Employed,73325,No,9248,Good,Yes
APP08918,39690,29,Employed,66308,No,64070,Poor,No
APP08919,30688,43,Employed,16322,No,53664,Average,Yes
APP08920,33974,28,Self-Employed,33913,No,42263,Good,Yes
APP08921,69492,,Employed,74689,Yes,62139,Average,No
APP08922,110699,34,,88618,No,68144,Average,No
APP08923,61059,47,Self-Employed,9483,No,76013,Poor,No
APP08924,65988,45,Employed,9012,No,16899,Good,Yes
APP08925,102171,33,Employed,66123,No,35892,Average,Yes
APP08926,,41,Self-Employed,57064,Yes,73918,Poor,No
APP08927,75825,65,Self-Employed,19757,No,37445,Good,Yes
APP08928,59688,51,Employed,57088,No,39525,Good,Yes
APP08929,77406,57,Employed,97576,No,75453,Good,Yes
APP08930,48268,63,Employed,64936,No,59039,Good,Yes
APP08931,41524,25,Employed,47668,No,44612,Good,Yes
APP08932,63916,33,,83616,No,29226,Poor,No
APP08933,126025,48,Employed,25218,No,73313,Average,Yes
APP08934,88390,63,Self-Employed,44361,No,1706,Good,Yes
APP08935,47745,45,Employed,55138,No,26359,Average,Yes
APP08936,32816,55,Employed,52931,No,75740,Average,No
APP08937,28146,59,Employed,92492,No,40358,Good,Yes
APP08938,108483,27,Employed,32803,No,50285,Good,Yes
APP08939,39039,58,Employed,10368,No,43077,Good,Yes
APP08940,51825,52,Self-Employed,92056,No,32391,Good,Yes
APP08941,108732,23,Employed,25621,Yes,53557,Good,Yes
APP08942,29023,65,Employed,41008,Yes,61552,Good,No
APP08943,117432,59,Employed,55435,No,29790,Average,Yes
APP08944,53528,57,Employed,97709,Yes,47651,Good,No
APP08945,35783,42,Employed,55851,Yes,7538,Good,Yes
APP08946,53680,28,Employed,47536,No,44260,Poor,No
APP08947,43344,37,Employed,60446,Yes,60072,Average,No
APP08948,73165,47,Employed,97227,No,47234,Average,Yes
APP08949,44821,53,Unemployed,82705,No,70397,Good,No
APP08950,25384,37,Employed,21052,Yes,23609,Average,No
APP08951,54331,62,Employed,81310,No,39849,Good,Yes
APP08952,32587,,Employed,84904,No,7911,Average,Yes
APP08953,65778,47,Employed,70616,Yes,56302,Good,No
APP08954,35168,28,Employed,67437,No,35988,Good,Yes
APP08955,48170,43,Employed,46883,No,42899,Poor,No
APP08956,65138,62,Employed,65961,No,11143,Good,Yes
APP08957,54529,49,Self-Employed,75070,No,79791,Good,No
APP08958,67157,40,Employed,16668,No,61982,Good,Yes
APP08959,81489,,Unemployed,29446,Yes,32650,Good,No
APP08960,,37,Self-Employed,23438,No,46027,Good,Yes
APP08961,58286,36,Employed,84915,No,49879,Average,Yes
APP08962,18000,39,Employed,69600,No,76901,Good,Yes
APP08963,67064,28,Employed,47824,No,61703,Good,Yes
APP08964,52404,58,Employed,83475,No,28624,Average,Yes
APP08965,38544,58,Employed,73094,No,78239,Average,No
APP08966,69160,,Employed,91791,No,24842,Poor,No
APP08967,101703,61,Unemployed,12297,Yes,46579,Good,No
APP08968,48431,56,Employed,53370,Yes,56353,Good,No
APP08969,39220,46,Employed,72141,No,22419,Good,Yes
APP08970,64625,51,Employed,24712,No,76553,Poor,No
APP08971,32895,64,Employed,36077,No,18073,Good,Yes
APP08972,44575,32,Self-Employed,44803,Yes,35900,Poor,No
APP08973,104004,37,Employed,80461,Yes,15210,Poor,No
APP08974,61703,35,Employed,51890,No,70124,Good,Yes
APP08975,25754,29,Self-Employed,51823,No,18506,Good,Yes
APP08976,26728,59,Self-Employed,45934,No,3745,Good,Yes
APP08977,64540,62,Self-Employed,26716,No,4076,Good,Yes
APP08978,88448,32,Self-Employed,92692,Yes,33687,Average,No
APP08979,28974,52,Employed,35191,No,42299,Good,Yes
APP08980,73458,45,Employed,58909,No,4289,Good,Yes
APP08981,109180,59,Employed,19134,No,8336,Good,Yes
APP08982,140314,38,Employed,46253,No,8700,Good,Yes
APP08983,69644,35,Employed,90861,No,53812,Good,Yes
APP08984,75370,52,Self-Employed,99569,No,24685,Good,Yes
APP08985,22975,26,Employed,39366,No,45443,Good,Yes
APP08986,154352,64,Unemployed,19629,No,6822,Average,Yes
APP08987,46311,63,Employed,34873,No,71477,Average,Yes
APP08988,39420,55,,36088,No,25050,Poor,Yes
APP08989,53490,54,Employed,66228,No,62478,Poor,No
APP08990,118463,58,Employed,52135,No,66310,Good,Yes
APP08991,162060,25,Employed,78004,No,79045,Average,No
APP08992,63483,38,Employed,71624,Yes,59542,Good,No
APP08993,94018,36,Employed,28874,Yes,35982,Good,Yes
APP08994,61178,28,Unemployed,79504,No,13058,Good,Yes
APP08995,37613,45,Employed,85509,No,4782,Good,Yes
APP08996,116615,,Employed,61847,Yes,71015,Average,No
APP08997,45349,46,Employed,93128,Yes,36286,Good,No
APP08998,119741,42,Employed,79380,No,60247,Good,Yes
APP08999,107629,51,Self-Employed,61563,No,40210,Good,Yes
APP09000,79096,63,Self-Employed,91086,No,70493,Poor,No
APP09001,136645,30,Unemployed,62034,No,60224,Good,Yes
APP09002,163842,32,Employed,54513,No,7751,Good,Yes
APP09003,55450,48,Employed,38845,No,60420,Poor,No
APP09004,41695,26,Self-Employed,88872,No,22078,Good,Yes
APP09005,25931,40,Unemployed,16659,No,62071,Poor,No
APP09006,164754,25,Unemployed,49983,No,75933,Poor,No
APP09007,49229,43,Self-Employed,56054,No,74480,Good,Yes
APP09008,,29,Employed,57701,No,10875,Average,Yes
APP09009,42982,49,Employed,66930,No,5319,Poor,No
APP09010,119889,36,Self-Employed,53051,No,62382,Good,Yes
APP09011,43785,42,Self-Employed,29398,No,57087,Good,Yes
APP09012,35095,28,Self-Employed,86410,No,14918,Poor,No
APP09013,54626,40,Employed,67465,No,55081,Good,Yes
APP09014,47231,34,Employed,86528,No,2224,Good,Yes
APP09015,78467,59,Employed,31224,No,50862,Poor,Yes
