Employee_ID,Age,Monthly_Income,Years_at_Company,Job_Level,Overtime,Job_Satisfaction,Work_Life_Balance,Performance_Score,Distance_from_Home_km,Training_Hours_Last_Year,Promotions_Last_5_Years,Salary_Hike_Percent,Stock_Option,Business_Travel,Department,Education_Level,Job_Role,Marital_Status,Monthly_Working_Hours,Projects_Handled,Late_Days_Last_3_Months,Absence_Days_Last_Year,Commute_Time_Minutes,Employee_Engagement_Score,Manager_Rating,Internal_Transfers,Remote_Work_Days_Per_Week,Certifications,Team_Size,Attrition
EMP08513,30,54378.0,5.7,3,No,4,4,3.8,23,18,3,15,No,Rarely,IT,Master,Associate,Married,145.0,8,2,3,35.0,3.1,2.8,0,2,0,20,0
EMP08514,36,66321.0,6.3,2,Yes,3,1,2.7,33,3,0,11,No,Never,IT,Master,Specialist,Married,164.0,9,2,4,10.0,2.0,3.6,1,2,0,5,0
EMP08515,36,72500.0,6.4,3,Yes,2,3,3.3,39,1,1,10,Yes,Rarely,Operations,Master,Analyst,Single,196.0,7,2,1,34.0,3.4,2.8,0,3,1,3,1
EMP08516,44,125981.0,5.4,3,No,5,5,3.5,10,0,1,7,Yes,Never,Sales,Master,Consultant,Married,195.0,8,0,3,27.0,3.7,2.8,1,1,1,5,0
EMP08517,53,57626.0,6.1,4,No,1,5,3.6,32,14,0,7,No,Frequent,Operations,Master,Specialist,Single,210.0,5,2,3,43.0,2.7,3.7,0,2,2,11,0
EMP08518,52,70013.0,1.3,1,No,5,1,3.0,7,16,0,20,No,Rarely,Operations,Master,Analyst,Single,162.0,5,2,4,10.0,2.2,3.3,0,0,2,15,1
EMP08519,35,60228.0,11.7,5,No,2,3,4.0,4,11,0,9,No,Never,IT,Bachelor,Specialist,Married,149.0,6,1,2,44.0,2.7,4.1,1,3,1,14,0
EMP08520,58,97571.0,7.1,3,No,3,5,3.5,11,13,1,10,No,Rarely,Marketing,Bachelor,Executive,Married,139.0,10,3,3,10.0,2.8,2.9,2,4,1,16,1
EMP08521,36,82842.0,1.5,3,Yes,1,5,3.5,7,3,0,17,Yes,Frequent,Finance,Bachelor,Specialist,Single,218.0,9,2,4,53.0,2.7,3.0,1,2,0,3,0
EMP08522,26,49310.0,9.2,5,Yes,1,2,4.4,21,19,0,13,No,Rarely,IT,MBA,Analyst,Single,168.0,5,2,1,39.0,3.8,2.7,1,1,2,9,1
EMP08523,46,38623.0,3.1,2,No,5,1,3.0,15,4,1,11,Yes,Never,Sales,Bachelor,Analyst,Single,177.0,5,0,0,47.0,3.4,4.5,2,4,2,5,0
EMP08524,49,68927.0,5.1,2,No,1,2,2.4,19,17,0,8,No,Rarely,Marketing,MBA,Analyst,Married,188.0,6,2,3,61.0,4.0,3.4,0,5,1,7,0
EMP08525,44,65424.0,10.1,5,No,1,2,2.1,21,1,2,20,No,Frequent,Marketing,Bachelor,Executive,Married,189.0,9,1,4,44.0,2.9,3.8,1,3,1,18,0
EMP08526,40,59700.0,3.8,2,Yes,3,3,4.2,12,20,0,6,No,Frequent,Marketing,Bachelor,Specialist,Single,209.0,5,4,4,76.0,1.6,3.6,0,3,0,18,1
EMP08527,25,40837.0,3.1,2,Yes,1,1,4.4,2,8,0,14,No,Never,HR,Master,Associate,Married,188.0,13,2,2,10.0,3.9,2.8,0,3,0,9,0
EMP08528,57,87856.0,2.3,2,No,5,2,3.5,27,20,1,12,No,Never,Operations,Master,Manager,Single,165.0,6,2,4,70.0,2.4,4.0,0,4,2,7,0
EMP08529,49,74199.0,4.0,2,No,3,2,2.4,8,11,1,17,No,Never,Sales,Master,Executive,Single,159.0,4,0,1,54.0,3.2,4.1,0,4,1,6,0
EMP08530,42,52368.0,0.6,1,No,5,3,3.0,4,15,1,9,Yes,Rarely,Finance,Bachelor,Analyst,Divorced,202.0,6,1,2,34.0,1.7,3.2,0,0,2,17,1
EMP08531,57,37146.0,7.5,2,No,1,2,2.0,37,12,1,12,Yes,Never,IT,MBA,Specialist,Married,168.0,6,2,5,59.0,2.5,3.1,0,3,0,20,1
EMP08532,23,130651.0,3.6,3,No,5,2,3.3,16,14,1,14,No,Frequent,Marketing,Master,Consultant,Single,152.0,6,1,0,39.0,3.4,3.3,1,0,2,11,0
EMP08533,47,87071.0,12.5,5,Yes,2,1,1.8,31,16,0,11,No,Never,Finance,Bachelor,Executive,Single,172.0,5,1,3,43.0,3.4,3.2,0,3,0,19,0
EMP08534,59,78269.0,3.7,2,Yes,5,1,3.1,39,17,2,11,No,Never,Finance,Bachelor,Associate,Married,172.0,8,3,3,85.0,1.8,2.2,0,1,3,14,0
EMP08535,38,55823.0,3.8,3,Yes,5,4,2.2,20,18,1,5,No,Never,HR,Master,Analyst,Divorced,177.0,5,1,3,45.0,1.7,2.9,0,5,1,12,1
EMP08536,58,47795.0,3.0,1,Yes,3,4,3.5,38,6,0,6,No,Never,Marketing,Bachelor,Specialist,Single,168.0,2,1,4,51.0,3.4,3.4,0,3,0,9,1
EMP08537,21,49136.0,9.7,3,No,5,5,3.4,15,20,0,6,No,Rarely,Marketing,Bachelor,Analyst,Married,191.0,6,0,3,35.0,3.3,3.5,0,1,0,18,1
EMP08538,24,117061.0,2.9,2,No,1,4,3.5,8,17,2,14,No,Frequent,IT,Bachelor,Specialist,Single,158.0,6,2,4,56.0,3.4,3.4,0,4,0,19,1
EMP08539,37,40253.0,1.6,1,Yes,5,4,3.4,9,4,1,19,No,Rarely,Finance,Bachelor,Specialist,Married,149.0,13,5,0,58.0,2.7,2.7,0,0,4,15,0
EMP08540,28,40596.0,1.7,3,No,1,1,2.7,38,8,1,20,No,Rarely,Finance,Master,Specialist,Single,164.0,4,0,5,68.0,1.8,4.3,0,3,0,4,1
EMP08541,36,57996.0,7.6,3,Yes,5,4,2.8,33,1,1,10,Yes,Rarely,IT,Master,Consultant,Married,174.0,7,1,3,90.0,4.6,3.1,0,3,2,10,0
EMP08542,24,115495.0,0.8,1,No,4,2,4.1,32,4,2,5,No,Never,IT,Master,Executive,Single,154.0,8,3,2,39.0,2.7,2.7,0,0,1,16,0
EMP08543,51,31956.0,5.7,4,Yes,3,5,3.6,36,13,0,15,No,Rarely,Sales,MBA,Consultant,Single,201.0,8,3,2,26.0,3.5,3.0,0,3,0,5,1
EMP08544,40,79215.0,3.0,1,Yes,2,1,2.6,28,19,0,12,No,Frequent,IT,Bachelor,Specialist,Single,152.0,5,6,2,60.0,4.7,3.5,0,2,1,20,0
EMP08545,44,36033.0,11.9,3,Yes,1,5,4.5,22,16,1,17,Yes,Never,Finance,Bachelor,Manager,Married,208.0,5,0,4,50.0,3.3,3.1,1,1,0,12,0
EMP08546,25,62709.0,0.2,2,No,5,4,4.0,24,14,0,13,No,Rarely,IT,Master,Specialist,Single,192.0,12,2,5,32.0,2.6,2.9,1,2,1,18,1
EMP08547,52,69824.0,1.7,1,No,1,4,2.5,5,9,0,7,No,Frequent,IT,PhD,Executive,Single,196.0,7,2,2,73.0,3.2,3.8,1,3,4,20,1
EMP08548,55,62244.0,2.6,1,No,3,4,3.0,27,12,2,9,Yes,Rarely,Operations,Master,Analyst,Single,215.0,2,1,2,83.0,4.1,3.8,0,2,1,14,0
EMP08549,57,49625.0,7.2,4,No,3,4,1.5,5,10,0,12,No,Rarely,HR,Bachelor,Associate,Single,177.0,7,4,7,30.0,3.9,3.1,0,4,0,18,0
EMP08550,35,42513.0,3.6,2,Yes,5,5,3.8,26,11,1,20,No,Rarely,Operations,Bachelor,Manager,Divorced,165.0,11,4,0,49.0,2.1,4.4,0,2,1,3,1
EMP08551,35,36778.0,7.4,5,No,5,5,3.2,18,8,1,11,No,Rarely,Marketing,Bachelor,Consultant,Married,155.0,7,3,2,51.0,2.4,2.9,0,5,2,13,1
EMP08552,47,66803.0,2.3,1,No,3,5,2.5,36,3,0,14,No,Rarely,Operations,Bachelor,Executive,Divorced,224.0,6,1,1,35.0,3.5,3.8,1,1,0,6,0
EMP08553,58,73447.0,12.2,4,No,2,3,3.3,27,10,1,7,No,Never,Marketing,Master,Analyst,Married,160.0,6,0,2,79.0,3.1,3.6,0,1,2,13,0
EMP08554,43,38896.0,5.1,3,Yes,5,5,3.1,7,0,0,20,No,Never,Marketing,Bachelor,Consultant,Single,120.0,8,3,0,56.0,4.0,3.3,2,3,1,10,1
EMP08555,46,84172.0,5.4,2,No,1,5,4.7,34,2,4,6,No,Rarely,Finance,Master,Associate,Single,166.0,7,3,7,55.0,1.5,1.8,3,4,2,8,0
EMP08556,58,89607.0,6.8,4,No,1,3,3.1,35,20,0,15,No,Rarely,IT,Bachelor,Consultant,Single,207.0,7,0,3,49.0,3.3,3.5,1,5,0,13,1
EMP08557,53,48682.0,2.2,3,Yes,3,3,3.9,12,9,1,17,No,Rarely,Marketing,MBA,Executive,Married,202.0,5,0,7,81.0,2.0,2.9,1,5,4,20,1
EMP08558,54,65255.0,2.3,2,No,3,1,2.9,8,4,1,14,No,Never,Sales,Bachelor,Executive,Married,192.0,3,3,0,68.0,3.8,2.5,0,5,2,7,0
EMP08559,32,74580.0,2.5,1,No,5,4,2.4,17,18,2,8,No,Never,Marketing,Bachelor,Executive,Single,170.0,10,6,5,49.0,2.1,3.5,0,4,1,16,1
EMP08560,52,50190.0,4.6,3,Yes,2,2,2.8,2,6,1,18,No,Never,Operations,PhD,Executive,Single,155.0,6,3,5,33.0,3.1,4.1,1,4,0,10,0
EMP08561,40,107314.0,2.2,3,No,1,5,3.5,27,13,0,9,No,Rarely,Operations,Master,Associate,Single,189.0,5,1,2,76.0,2.4,1.9,0,3,1,20,1
EMP08562,21,35856.0,7.8,4,No,4,1,3.0,7,2,0,13,Yes,Frequent,Finance,PhD,Analyst,Married,195.0,5,1,4,32.0,3.4,3.2,2,5,0,19,1
EMP08563,27,29124.0,2.9,2,No,5,2,4.1,29,6,0,13,No,Never,Finance,Bachelor,Associate,Single,160.0,7,2,2,61.0,4.1,4.0,0,1,1,3,0
EMP08564,37,103872.0,7.9,3,No,3,1,5.0,37,11,1,6,No,Never,Operations,Bachelor,Analyst,Single,133.0,10,2,2,53.0,3.2,2.4,0,4,0,14,0
EMP08565,34,47925.0,5.4,4,No,3,4,3.9,15,6,1,7,No,Never,Operations,MBA,Analyst,Single,213.0,9,1,2,61.0,3.9,4.1,0,4,2,8,1
EMP08566,47,79415.0,3.6,2,Yes,4,2,3.6,18,9,1,11,No,Rarely,Finance,Master,Analyst,Divorced,180.0,5,0,4,76.0,2.3,2.7,0,2,2,8,1
EMP08567,56,42709.0,4.1,2,No,5,4,4.2,10,4,1,15,No,Rarely,Sales,Bachelor,Executive,Single,182.0,12,1,5,66.0,3.6,3.4,0,4,1,19,1
EMP08568,38,55557.0,2.2,2,No,4,4,3.5,29,3,0,9,No,Rarely,Marketing,Bachelor,Specialist,Married,186.0,6,0,2,29.0,1.8,4.0,0,1,1,13,0
EMP08569,37,64275.0,8.3,4,No,4,4,2.0,29,5,0,12,No,Never,Sales,Bachelor,Executive,Married,225.0,11,2,5,49.0,4.2,3.2,2,4,0,7,1
EMP08570,25,64224.0,4.1,3,Yes,1,2,3.3,4,14,2,5,Yes,Never,Sales,Bachelor,Executive,Married,170.0,3,0,1,49.0,2.7,3.9,0,0,2,10,1
EMP08571,53,143784.0,2.0,2,No,3,1,3.7,1,2,0,16,No,Never,Sales,Master,Consultant,Married,161.0,7,1,5,57.0,3.3,3.2,0,0,2,12,1
EMP08572,28,46687.0,2.3,2,No,2,1,3.4,11,8,1,12,No,Rarely,IT,Bachelor,Executive,Married,182.0,7,0,2,20.0,2.8,3.1,0,0,0,4,0
EMP08573,39,40827.0,7.4,3,Yes,3,1,3.8,34,10,1,14,No,Never,Sales,Master,Specialist,Married,169.0,4,2,1,10.0,2.8,3.4,0,0,0,8,1
EMP08574,47,71184.0,5.4,4,No,2,3,2.0,2,7,0,9,No,Rarely,IT,Bachelor,Analyst,Single,180.0,5,1,3,43.0,3.6,4.2,1,2,3,19,0
EMP08575,60,68135.0,3.2,3,No,2,1,3.2,19,4,0,14,No,Frequent,Finance,Master,Associate,Married,159.0,6,2,5,100.0,2.3,3.0,0,5,0,10,1
EMP08576,21,58287.0,2.1,1,No,3,5,3.6,34,11,2,14,No,Rarely,Sales,Master,Specialist,Married,141.0,6,1,0,57.0,2.9,3.1,0,4,0,18,0
EMP08577,34,60410.0,15.0,5,No,3,2,4.7,2,13,0,17,No,Never,IT,Bachelor,Executive,Married,193.0,2,1,5,48.0,2.0,3.7,0,3,1,14,1
EMP08578,41,103968.0,4.0,2,No,5,1,3.3,7,1,1,18,No,Never,Sales,MBA,Analyst,Single,208.0,6,2,1,71.0,2.8,3.6,0,0,2,18,0
EMP08579,32,135139.0,3.2,3,No,3,5,3.1,13,12,0,11,No,Rarely,HR,Bachelor,Associate,Married,193.0,9,4,3,26.0,4.8,2.4,2,4,1,20,1
EMP08580,36,64621.0,5.8,3,No,5,5,2.7,23,7,0,12,No,Frequent,Finance,MBA,Manager,Single,195.0,5,4,4,56.0,2.3,4.3,0,1,1,13,1
EMP08581,30,60290.0,6.7,4,Yes,4,5,2.4,4,3,1,12,No,Frequent,Finance,Bachelor,Specialist,Single,187.0,5,1,1,39.0,3.2,3.5,0,1,0,20,0
EMP08582,25,89254.0,3.0,1,No,5,2,3.6,14,8,1,17,No,Frequent,Operations,Master,Executive,Single,162.0,6,2,3,37.0,3.9,3.4,0,0,0,7,0
EMP08583,33,80515.0,2.4,3,Yes,1,3,3.3,23,4,2,16,No,Rarely,Sales,Master,Consultant,Divorced,170.0,4,2,6,60.0,3.6,2.5,1,4,3,4,0
EMP08584,52,51577.0,3.5,2,Yes,3,5,3.2,25,13,1,6,No,Rarely,Sales,Master,Associate,Single,206.0,8,0,3,81.0,4.7,2.9,0,4,0,3,0
EMP08585,44,84685.0,2.2,2,No,1,3,3.6,5,5,0,10,No,Rarely,Operations,Master,Associate,Married,166.0,4,2,2,57.0,3.0,3.9,0,2,1,18,0
EMP08586,47,79077.0,1.5,2,No,2,5,3.5,12,13,0,13,No,Rarely,Marketing,PhD,Consultant,Single,158.0,6,2,4,62.0,2.9,1.8,0,4,0,19,0
EMP08587,24,128037.0,6.4,3,Yes,5,2,2.7,23,1,2,12,No,Rarely,HR,Master,Analyst,Married,148.0,9,2,3,48.0,2.7,3.2,0,4,1,11,0
EMP08588,57,54964.0,5.3,3,No,2,4,3.7,25,5,0,15,No,Rarely,Operations,MBA,Specialist,Single,193.0,7,0,4,64.0,3.6,2.4,1,2,3,10,1
EMP08589,51,41905.0,1.7,1,Yes,4,1,3.0,7,16,3,20,No,Rarely,Sales,Bachelor,Specialist,Divorced,161.0,9,4,5,21.0,3.1,3.1,0,4,3,8,1
EMP08590,49,36316.0,1.4,1,No,4,4,2.8,17,18,1,13,Yes,Frequent,IT,PhD,Specialist,Married,201.0,3,6,5,56.0,2.7,2.8,0,3,1,8,1
EMP08591,54,40831.0,7.6,3,No,3,4,1.9,36,18,1,12,Yes,Never,HR,MBA,Consultant,Single,169.0,6,3,5,51.0,2.1,2.8,0,4,3,16,1
EMP08592,54,67833.0,3.1,1,No,1,3,3.0,26,19,2,16,No,Frequent,HR,Master,Analyst,Married,143.0,8,1,1,52.0,3.5,3.2,1,1,1,6,0
EMP08593,55,42423.0,5.3,2,No,2,1,2.6,9,19,2,17,No,Never,Sales,Bachelor,Manager,Single,148.0,8,0,4,59.0,2.7,3.2,0,1,1,8,0
EMP08594,51,84034.0,2.6,2,No,5,3,3.5,9,18,1,6,No,Rarely,IT,MBA,Consultant,Single,142.0,5,3,5,50.0,2.9,3.3,0,1,0,7,1
EMP08595,40,86198.0,5.1,1,Yes,1,5,3.2,13,3,1,17,No,Rarely,Operations,Master,Manager,Married,168.0,5,1,1,53.0,1.9,3.0,0,3,0,19,0
EMP08596,33,62722.0,12.2,5,No,2,2,3.5,15,15,0,15,Yes,Never,IT,Master,Manager,Single,148.0,8,1,1,35.0,3.0,4.6,0,4,0,4,0
EMP08597,59,44174.0,3.7,2,Yes,2,4,3.3,27,2,0,14,No,Frequent,Sales,Master,Manager,Married,150.0,4,4,1,15.0,3.3,2.0,1,1,2,20,1
EMP08598,45,75413.0,4.8,2,No,1,3,4.3,39,8,2,6,No,Rarely,Sales,MBA,Executive,Married,176.0,5,1,2,36.0,2.1,3.9,0,3,2,13,1
EMP08599,22,76023.0,1.8,1,No,2,2,3.1,19,15,1,19,No,Never,HR,Bachelor,Specialist,Single,212.0,7,0,4,52.0,3.0,2.8,1,3,0,4,1
EMP08600,51,28471.0,4.8,3,No,1,3,3.1,19,7,2,11,Yes,Never,Operations,MBA,Manager,Single,185.0,2,3,6,57.0,3.7,1.8,0,2,3,6,1
EMP08601,44,100849.0,6.2,3,No,2,4,4.1,1,7,0,20,Yes,Rarely,Finance,Master,Manager,Single,230.0,8,0,3,75.0,3.0,3.7,0,2,0,19,1
EMP08602,47,38275.0,8.2,3,No,1,3,2.7,18,16,1,14,No,Frequent,HR,Bachelor,Analyst,Married,190.0,6,2,4,78.0,3.5,3.8,1,5,2,9,0
EMP08603,35,75831.0,5.9,3,No,5,4,3.8,22,3,0,16,No,Frequent,Operations,Bachelor,Analyst,Married,191.0,7,0,6,76.0,3.1,3.1,1,1,2,9,0
EMP08604,26,45198.0,1.2,2,Yes,5,3,2.6,26,14,0,5,No,Rarely,Operations,Bachelor,Consultant,Married,152.0,5,3,4,51.0,3.0,2.3,0,1,0,12,1
EMP08605,27,49481.0,4.0,3,No,5,1,3.9,3,12,1,18,No,Never,Operations,MBA,Executive,Single,197.0,7,0,1,51.0,3.0,3.3,1,4,1,17,1
EMP08606,49,44455.0,3.2,3,No,5,2,4.3,40,12,1,17,No,Rarely,Marketing,Master,Specialist,Married,137.0,5,1,7,31.0,2.3,3.3,1,0,4,3,1
EMP08607,23,41857.0,6.8,5,Yes,3,1,3.0,38,8,2,17,No,Frequent,Marketing,Bachelor,Consultant,Divorced,139.0,8,1,2,54.0,2.1,3.7,0,2,2,8,0
EMP08608,60,46042.0,6.4,2,Yes,2,5,3.5,33,3,1,5,No,Rarely,Finance,MBA,Consultant,Single,138.0,6,2,3,22.0,4.0,2.8,0,4,0,11,1
EMP08609,32,60284.0,1.3,1,Yes,1,3,3.6,12,18,2,16,No,Never,Sales,MBA,Analyst,Married,186.0,6,5,2,10.0,4.2,2.2,0,3,2,3,1
EMP08610,40,84501.0,4.5,2,No,3,3,4.0,20,6,1,18,No,Rarely,Operations,Bachelor,Executive,Married,181.0,5,4,3,44.0,2.0,2.8,0,1,0,6,1
EMP08611,30,67424.0,3.6,3,Yes,5,2,3.8,31,9,0,20,No,Rarely,Marketing,Bachelor,Executive,Single,175.0,5,0,2,55.0,3.5,4.2,0,5,0,5,1
EMP08612,48,73384.0,5.0,2,No,3,3,4.2,36,1,0,10,No,Never,Operations,MBA,Associate,Single,171.0,5,0,2,77.0,4.3,3.1,2,2,3,19,0
EMP08613,58,38627.0,10.1,4,No,5,2,3.5,4,8,0,11,Yes,Rarely,IT,Bachelor,Analyst,Single,181.0,5,1,1,59.0,1.7,3.8,0,2,0,5,0
EMP08614,28,42097.0,1.4,2,Yes,2,2,3.1,19,14,3,16,No,Never,Finance,MBA,Specialist,Married,131.0,5,1,5,39.0,3.1,2.9,0,1,2,8,1
EMP08615,45,48570.0,2.2,3,No,3,3,2.6,20,7,0,15,No,Frequent,Sales,Master,Specialist,Married,180.0,10,2,2,65.0,1.7,2.8,1,3,2,10,1
EMP08616,32,88379.0,4.6,2,Yes,4,1,2.9,39,15,0,9,No,Rarely,IT,Bachelor,Analyst,Single,206.0,9,2,2,84.0,2.5,3.8,0,3,0,17,1
EMP08617,26,66296.0,11.0,5,No,1,2,4.0,1,18,1,9,No,Frequent,Sales,Master,Analyst,Single,173.0,4,1,1,32.0,2.8,3.3,0,3,1,9,0
EMP08618,53,56514.0,11.4,5,No,4,4,4.1,21,2,0,5,No,Rarely,Marketing,Bachelor,Associate,Married,158.0,7,3,3,60.0,2.7,3.7,0,5,0,20,1
EMP08619,53,44011.0,8.3,4,Yes,5,3,3.4,25,7,0,18,No,Frequent,Operations,Bachelor,Associate,Married,177.0,11,4,3,10.0,3.0,2.2,0,3,2,16,0
EMP08620,32,78303.0,7.0,5,No,4,4,2.6,18,1,1,18,Yes,Never,Marketing,Bachelor,Associate,Single,145.0,7,1,2,27.0,3.4,4.1,1,5,0,3,0
EMP08621,36,24907.0,8.3,3,No,1,4,4.0,14,19,0,8,No,Rarely,HR,MBA,Associate,Single,149.0,4,1,2,46.0,2.6,2.5,1,5,3,7,1
EMP08622,39,44728.0,6.3,2,No,4,1,2.8,14,11,0,10,No,Frequent,Finance,Bachelor,Specialist,Single,201.0,8,4,7,30.0,3.9,3.7,1,4,0,10,1
EMP08623,57,60549.0,4.4,4,No,3,4,2.9,23,13,1,8,No,Frequent,Marketing,Master,Associate,Married,161.0,8,1,4,52.0,4.0,2.1,1,4,0,9,0
EMP08624,26,83106.0,3.7,2,No,1,5,2.4,14,5,3,9,No,Frequent,Sales,Master,Executive,Single,181.0,6,2,1,39.0,2.6,3.5,0,4,3,6,0
EMP08625,23,55690.0,4.2,3,No,2,2,2.9,3,16,0,14,No,Never,Marketing,Bachelor,Executive,Single,208.0,4,1,1,20.0,3.5,3.1,0,1,1,18,0
EMP08626,44,44259.0,5.1,2,No,1,4,3.9,18,6,1,9,No,Rarely,Operations,Bachelor,Specialist,Married,195.0,6,2,2,24.0,4.1,2.5,0,3,2,8,1
EMP08627,21,28438.0,3.8,2,Yes,5,3,3.1,6,5,2,6,No,Rarely,Finance,Master,Specialist,Married,168.0,8,1,5,51.0,2.6,2.4,0,3,0,11,1
EMP08628,42,54341.0,0.5,2,No,3,2,1.3,3,19,0,14,No,Frequent,Operations,MBA,Manager,Single,203.0,5,2,2,53.0,5.0,4.0,0,2,3,7,0
EMP08629,26,51587.0,3.5,2,No,4,1,4.6,23,14,1,16,No,Rarely,Sales,Bachelor,Executive,Single,157.0,9,0,3,12.0,3.4,3.2,0,2,1,20,0
EMP08630,45,97725.0,4.4,2,Yes,5,1,3.5,29,4,1,13,No,Never,HR,Bachelor,Specialist,Single,120.0,5,4,2,42.0,3.6,2.8,0,5,3,15,0
EMP08631,55,49387.0,3.6,2,No,4,4,2.3,39,6,2,16,No,Never,Marketing,Master,Associate,Single,194.0,5,1,4,19.0,4.1,3.4,0,5,0,14,0
EMP08632,33,54017.0,3.8,2,Yes,4,3,3.0,19,9,2,13,No,Never,Sales,Bachelor,Analyst,Single,169.0,5,2,5,48.0,1.5,2.9,0,0,1,8,0
EMP08633,55,67704.0,5.2,3,No,3,1,3.5,26,19,1,7,No,Frequent,Marketing,Bachelor,Associate,Married,134.0,5,2,1,28.0,1.9,2.6,0,5,1,3,0
EMP08634,40,52855.0,3.1,3,No,4,3,2.1,10,18,0,14,Yes,Frequent,Marketing,Bachelor,Executive,Single,157.0,4,3,1,46.0,2.7,2.4,0,1,3,7,0
EMP08635,59,95712.0,2.7,3,No,2,1,3.3,7,8,0,7,No,Never,Finance,MBA,Executive,Married,203.0,7,2,2,10.0,2.7,3.4,0,2,3,13,1
EMP08636,25,61644.0,7.9,4,No,2,3,3.5,1,15,0,13,No,Frequent,Sales,PhD,Associate,Married,169.0,5,0,2,39.0,3.4,2.6,0,0,0,5,0
EMP08637,44,57434.0,1.7,3,Yes,2,5,2.9,20,13,1,16,Yes,Rarely,IT,Master,Analyst,Married,191.0,5,3,7,52.0,2.9,2.9,1,5,3,6,0
EMP08638,55,30645.0,2.0,2,Yes,2,4,3.0,14,16,3,10,No,Frequent,Marketing,MBA,Manager,Married,227.0,4,4,4,71.0,2.1,2.6,0,1,2,20,0
EMP08639,47,33380.0,6.8,4,Yes,5,3,3.0,18,6,0,8,Yes,Frequent,IT,Master,Specialist,Married,196.0,6,0,3,57.0,3.9,2.6,0,0,0,16,1
EMP08640,38,67673.0,1.2,1,No,1,3,2.5,18,14,1,18,No,Rarely,Sales,Bachelor,Analyst,Single,138.0,5,1,6,63.0,4.0,2.6,1,1,1,4,0
EMP08641,42,61686.0,3.1,2,No,5,4,2.4,10,20,1,9,No,Never,HR,Bachelor,Consultant,Married,147.0,5,0,5,78.0,3.8,3.1,1,2,1,20,0
EMP08642,26,42469.0,7.0,3,No,5,5,3.6,13,1,0,11,No,Never,Finance,Bachelor,Consultant,Single,185.0,9,2,6,57.0,3.4,1.7,0,0,2,7,0
EMP08643,40,40100.0,2.1,1,No,5,2,3.8,33,20,1,7,Yes,Never,Operations,Master,Specialist,Divorced,154.0,5,1,2,88.0,3.1,3.9,0,2,2,10,1
EMP08644,45,51739.0,6.4,5,Yes,3,3,4.2,35,1,0,5,No,Rarely,IT,Bachelor,Associate,Single,193.0,5,1,2,70.0,4.2,2.7,0,2,0,13,1
EMP08645,50,86183.0,6.6,4,No,1,3,4.2,31,4,0,20,No,Rarely,Operations,PhD,Consultant,Married,212.0,5,2,2,77.0,3.0,3.5,0,5,1,13,1
EMP08646,51,40300.0,3.8,1,No,5,3,2.5,12,6,0,7,No,Frequent,Sales,Bachelor,Analyst,Single,215.0,4,2,5,10.0,3.0,2.5,0,3,2,14,0
EMP08647,54,49757.0,1.4,2,Yes,2,5,3.0,39,16,1,19,No,Frequent,HR,Bachelor,Executive,Married,134.0,2,2,4,10.0,2.3,3.7,0,1,2,9,0
EMP08648,42,29368.0,6.0,3,No,5,4,3.1,5,6,0,16,No,Never,Operations,Bachelor,Consultant,Married,163.0,7,2,3,47.0,3.8,2.8,0,1,4,12,0
EMP08649,55,73909.0,1.7,2,Yes,5,2,2.1,31,2,0,14,No,Frequent,Operations,Bachelor,Specialist,Married,167.0,10,2,4,40.0,4.4,4.0,3,1,3,11,1
EMP08650,53,32995.0,2.9,1,Yes,5,3,3.8,30,7,0,16,No,Never,Marketing,Master,Analyst,Married,161.0,6,3,3,61.0,2.2,4.4,1,4,0,12,1
EMP08651,46,59043.0,5.1,2,No,2,4,3.2,31,13,2,13,Yes,Never,Marketing,Master,Analyst,Single,153.0,9,0,1,36.0,2.8,3.0,0,3,2,11,0
EMP08652,25,49839.0,0.7,1,No,3,2,3.2,40,11,1,10,No,Never,Operations,Master,Analyst,Married,197.0,7,3,1,69.0,2.4,2.8,0,0,0,17,1
EMP08653,54,111102.0,1.4,1,No,4,4,2.9,20,1,0,20,No,Rarely,Operations,Master,Executive,Single,175.0,4,4,2,41.0,3.4,2.9,0,0,2,19,0
EMP08654,58,38179.0,4.2,3,No,1,5,3.0,24,15,0,9,No,Never,IT,Bachelor,Executive,Married,215.0,6,3,3,26.0,2.6,3.7,0,3,1,9,1
EMP08655,35,44162.0,1.0,3,No,2,1,2.8,22,13,0,12,No,Never,Finance,Bachelor,Manager,Married,174.0,7,2,1,87.0,4.2,2.3,0,4,1,3,1
EMP08656,26,68554.0,2.1,1,No,2,5,2.6,36,15,0,5,No,Rarely,Marketing,MBA,Specialist,Married,141.0,5,5,2,56.0,3.0,3.6,0,0,0,14,0
EMP08657,41,81408.0,2.1,2,No,5,4,3.9,25,7,1,17,No,Rarely,HR,Master,Specialist,Single,120.0,6,1,4,12.0,2.7,3.6,1,4,0,9,0
EMP08658,40,53820.0,6.5,3,No,5,5,3.6,16,11,0,12,No,Rarely,IT,Master,Consultant,Married,204.0,8,2,1,53.0,2.7,3.0,0,3,4,14,0
EMP08659,58,77565.0,3.6,1,No,5,3,3.5,5,10,2,12,No,Never,Sales,Bachelor,Executive,Single,223.0,3,0,2,40.0,1.9,3.4,0,2,2,12,1
EMP08660,49,67408.0,13.1,5,No,3,4,4.0,7,15,1,8,Yes,Never,Operations,PhD,Manager,Married,180.0,3,2,0,10.0,3.5,3.8,1,3,1,15,1
